time,BSSID,freq,level
1369573206,dc:7b:94:87:26:d0,2412,-79

1369573622,dc:7b:94:87:21:f0,2462,-89
1369573622,dc:7b:94:87:26:d0,2412,-79

1369574822,dc:7b:94:87:26:d0,2412,-79

1369575012,dc:7b:94:87:26:d0,2412,-79

1369576022,dc:7b:94:87:26:d0,2412,-79

1369576866,dc:7b:94:87:26:d0,2412,-79

1369577222,dc:7b:94:87:26:d0,2412,-79

1369577239,dc:7b:94:87:21:f0,2462,-89
1369577239,dc:7b:94:87:26:d0,2412,-79

1369578422,dc:7b:94:87:26:d0,2412,-79

1369578705,dc:7b:94:87:21:f0,2462,-89
1369578705,dc:7b:94:87:26:d0,2412,-79

1369579327,dc:7b:94:87:21:f0,2462,-89
1369579327,dc:7b:94:87:26:d0,2412,-79

1369579622,dc:7b:94:87:26:d0,2412,-79

1369580526,dc:7b:94:87:26:d0,2412,-79

1369580822,dc:7b:94:87:26:d0,2412,-79

1369582022,dc:7b:94:87:26:d0,2412,-79

1369582386,dc:7b:94:87:26:d0,2412,-79

1369583222,dc:7b:94:87:26:d0,2412,-79

1369584192,dc:7b:94:87:26:d0,2412,-79

1369584422,dc:7b:94:87:26:d0,2412,-79

1369585622,dc:7b:94:87:26:d0,2412,-79

1369586046,dc:7b:94:87:26:d0,2412,-79

1369586822,dc:7b:94:87:26:d0,2412,-79

1369587639,dc:7b:94:87:26:d0,2412,-79

1369587655,d0:57:4c:57:58:01,2437,-89
1369587655,dc:7b:94:87:26:d0,2412,-77

1369587906,dc:7b:94:87:26:d0,2412,-79

1369588022,dc:7b:94:87:26:d0,2412,-79

1369589222,dc:7b:94:87:26:d0,2412,-79

1369589731,dc:7b:94:87:26:d0,2412,-79

1369590129,dc:7b:94:87:26:d0,2412,-79

1369590145,dc:7b:94:87:26:d0,2412,-77

1369590422,dc:7b:94:87:26:d0,2412,-79

1369591566,dc:7b:94:87:26:d0,2412,-79

1369591622,dc:7b:94:87:26:d0,2412,-79

1369592822,dc:7b:94:87:26:d0,2412,-79

1369593399,dc:7b:94:87:26:d0,2412,-79

1369593929,b8:c7:5d:06:14:6b,2462,-89
1369593929,dc:7b:94:87:26:d0,2412,-79

1369593944,b8:c7:5d:06:14:6b,2462,-89

1369593960,b8:c7:5d:06:14:6b,2462,-89
1369593960,dc:7b:94:87:21:f1,2462,-89
1369593960,dc:7b:94:87:26:d0,2412,-84

1369594022,b8:c7:5d:06:14:6b,2462,-89
1369594022,dc:7b:94:87:21:f1,2462,-89
1369594022,dc:7b:94:87:26:d0,2412,-84

1369595213,dc:7b:94:87:26:d0,2412,-84

1369596422,dc:7b:94:87:26:d0,2412,-78

1369597026,dc:7b:94:87:26:d0,2412,-79

1369597622,dc:7b:94:87:26:d0,2412,-79

1369598342,dc:7b:94:87:26:d0,2412,-79

1369598357,dc:7b:94:87:26:d0,2412,-86

1369598822,dc:7b:94:87:26:d0,2412,-86

1369600022,dc:7b:94:87:26:d0,2412,-81

1369600670,dc:7b:94:87:26:d0,2412,-81

1369600927,dc:7b:94:87:26:d0,2412,-81

1369601222,dc:7b:94:87:26:d0,2412,-82

1369602422,dc:7b:94:87:26:d0,2412,-81

1369602486,dc:7b:94:87:26:d0,2412,-82

1369603133,dc:7b:94:87:26:d0,2412,-82

1369603148,2c:b0:5d:2e:31:de,2412,-90
1369603148,dc:7b:94:87:26:d0,2412,-80

1369603538,dc:7b:94:87:26:d0,2412,-80

1369603553,dc:7b:94:87:26:d0,2412,-73

1369603623,dc:7b:94:87:26:d0,2412,-77

1369604297,dc:7b:94:87:26:d0,2412,-77

1369604627,dc:7b:94:87:26:d0,2412,-77

1369604704,dc:7b:94:87:26:d0,2412,-78

1369604722,dc:7b:94:87:26:d0,2412,-78

1369604784,dc:7b:94:87:26:d0,2412,-79

1369604808,dc:7b:94:87:26:d0,2412,-78

1369604838,dc:7b:94:87:26:d0,2412,-80

1369605007,dc:7b:94:87:26:d0,2412,-80

1369605038,dc:7b:94:87:26:d0,2412,-80

1369605066,dc:7b:94:87:26:d0,2412,-80

1369605205,dc:7b:94:87:26:d0,2412,-78

1369605310,dc:7b:94:87:26:d0,2412,-78

1369605573,dc:7b:94:87:26:d0,2412,-77

1369605736,dc:7b:94:87:26:d0,2412,-79

1369605747,dc:7b:94:87:26:d0,2412,-80

1369605763,dc:7b:94:87:26:d0,2412,-79

1369605797,dc:7b:94:87:26:d0,2412,-79

1369605874,dc:7b:94:87:26:d0,2412,-80

1369605905,dc:7b:94:87:26:d0,2412,-80

1369605920,dc:7b:94:87:26:d1,2412,-81

1369605936,dc:7b:94:87:26:d1,2412,-78

1369605955,dc:7b:94:87:26:d1,2412,-78

1369606016,dc:7b:94:87:26:d0,2412,-78

1369606038,dc:7b:94:87:26:d1,2412,-77

1369606053,dc:7b:94:87:26:d1,2412,-77

1369606104,dc:7b:94:87:26:d1,2412,-80

1369606167,dc:7b:94:87:26:d0,2412,-80
1369606167,dc:7b:94:87:26:d1,2412,-76

1369606263,dc:7b:94:87:26:d0,2412,-78

1369606443,dc:7b:94:87:26:d0,2412,-78

1369606459,dc:7b:94:87:26:d0,2412,-81

1369606469,dc:7b:94:87:26:d0,2412,-81

1369606531,d0:57:4c:57:58:0d,5745,-86
1369606531,dc:7b:94:87:26:d3,2412,-89

1369606546,d0:57:4c:57:58:0d,5745,-67
1369606546,dc:7b:94:87:21:ff,5785,-87
1369606546,dc:7b:94:87:26:d3,2412,-89
1369606546,dc:7b:94:87:29:bf,5180,-60
1369606546,dc:7b:94:87:2d:93,2462,-89
1369606546,dc:7b:94:87:43:90,2412,-69
1369606546,dc:7b:94:87:46:f1,2412,-90

1369606564,b8:c7:5d:06:14:6b,2462,-73
1369606564,d0:57:4c:57:58:0d,5745,-67
1369606564,dc:7b:94:87:21:ff,5785,-87
1369606564,dc:7b:94:87:26:d3,2412,-89
1369606564,dc:7b:94:87:29:bf,5180,-60
1369606564,dc:7b:94:87:2d:93,2462,-89
1369606564,dc:7b:94:87:43:90,2412,-69
1369606564,dc:7b:94:87:46:f1,2412,-90

1369606580,1c:17:d3:fd:54:6c,5805,-92
1369606580,b8:c7:5d:06:14:6b,2462,-73

1369606595,1c:17:d3:fd:54:6c,5805,-92
1369606595,68:7f:74:33:83:4e,2437,-90
1369606595,b8:c7:5d:06:14:6b,2462,-73
1369606595,d0:57:4c:57:58:02,2437,-89

1369606609,02:29:59:3d:ab:3c,2437,-89
1369606609,1c:17:d3:fd:54:6c,5805,-92
1369606609,20:aa:4b:ce:0d:26,2412,-92
1369606609,68:7f:74:33:83:4e,2437,-90
1369606609,ac:a0:16:ca:62:b1,2437,-71
1369606609,b8:c7:5d:06:14:6b,2462,-73
1369606609,d0:57:4c:56:67:b0,2412,-79
1369606609,d0:57:4c:57:58:02,2437,-89
1369606609,dc:7b:94:87:2b:be,5240,-83

1369606625,02:29:59:3d:ab:3c,2437,-80
1369606625,18:33:9d:71:e7:c0,2462,-90
1369606625,1c:17:d3:fc:e6:00,2412,-83
1369606625,20:aa:4b:ce:0d:26,2412,-92
1369606625,68:7f:74:33:83:4e,2437,-79
1369606625,ac:a0:16:ca:62:b1,2437,-71
1369606625,ac:a0:16:ca:c7:72,2462,-89
1369606625,d0:57:4c:56:67:b0,2412,-79
1369606625,dc:7b:94:87:0a:3f,5240,-89
1369606625,dc:7b:94:87:25:a1,2462,-81
1369606625,dc:7b:94:87:2b:be,5240,-83

1369606641,02:29:59:3d:ab:3c,2437,-80
1369606641,18:33:9d:71:e7:c0,2462,-90
1369606641,1c:17:d3:fc:e6:00,2412,-76
1369606641,1c:17:d3:fd:69:fd,5805,-87
1369606641,20:aa:4b:ce:0d:26,2412,-92
1369606641,68:7f:74:33:83:4e,2437,-79
1369606641,ac:a0:16:ca:62:b1,2437,-71
1369606641,ac:a0:16:ca:c7:72,2462,-89
1369606641,d0:57:4c:56:67:b0,2412,-79
1369606641,dc:7b:94:87:0a:3f,5240,-89
1369606641,dc:7b:94:87:25:a1,2462,-81
1369606641,dc:7b:94:87:2b:be,5240,-83

1369606891,18:ef:63:59:e9:02,2412,-88
1369606891,ac:a0:16:cb:50:c2,2412,-68
1369606891,d0:57:4c:56:5a:2d,5765,-78
1369606891,d0:57:4c:57:48:92,2462,-70
1369606891,dc:7b:94:87:00:10,2437,-66
1369606891,dc:7b:94:87:02:71,2437,-83
1369606891,dc:7b:94:87:0c:d3,2412,-79
1369606891,dc:7b:94:87:13:42,2412,-66
1369606891,dc:7b:94:87:8f:22,2437,-75
1369606891,dc:7b:94:87:92:ce,5765,-72

1369606998,18:ef:63:59:e9:02,2412,-88
1369606998,d0:57:4c:08:48:ef,5200,-84
1369606998,d0:57:4c:08:80:9f,5200,-59
1369606998,dc:7b:94:86:ff:df,5745,-67
1369606998,dc:7b:94:87:00:10,2437,-66
1369606998,dc:7b:94:87:02:71,2437,-83
1369606998,dc:7b:94:87:03:63,2437,-70
1369606998,dc:7b:94:87:04:8f,5805,-91
1369606998,dc:7b:94:87:0c:d3,2412,-79
1369606998,dc:7b:94:87:11:d0,2462,-72
1369606998,dc:7b:94:87:13:42,2412,-66
1369606998,dc:7b:94:87:2e:80,2412,-83

1369607014,d0:57:4c:08:48:ef,5200,-84
1369607014,d0:57:4c:08:80:9f,5200,-64
1369607014,dc:7b:94:87:03:63,2437,-70
1369607014,dc:7b:94:87:04:8f,5805,-91
1369607014,dc:7b:94:87:2e:80,2412,-85

1369607222,d0:57:4c:08:19:b2,2462,-80
1369607222,d0:57:4c:08:1a:e0,2437,-79
1369607222,d0:57:4c:08:48:e1,2437,-81
1369607222,d0:57:4c:08:80:90,2412,-73
1369607222,d0:57:4c:57:57:2f,5765,-90
1369607222,dc:7b:94:87:01:22,2437,-77
1369607222,dc:7b:94:87:02:7f,5805,-89
1369607222,dc:7b:94:87:08:8f,5745,-75
1369607222,dc:7b:94:87:0b:72,2412,-62
1369607222,dc:7b:94:87:0c:dc,5200,-82
1369607222,dc:7b:94:87:12:0f,5745,-90
1369607222,dc:7b:94:87:15:30,2412,-85
1369607222,dc:7b:94:87:2d:03,2462,-90
1369607222,dc:7b:94:87:2e:8f,5805,-70
1369607222,dc:7b:94:87:4e:b3,2462,-71

1369607946,d0:57:4c:08:19:b0,2462,-75
1369607946,d0:57:4c:08:1a:ef,5200,-81
1369607946,d0:57:4c:08:80:90,2412,-83
1369607946,d0:57:4c:57:57:20,2437,-83
1369607946,dc:7b:94:87:01:20,2437,-60
1369607946,dc:7b:94:87:02:70,2437,-86
1369607946,dc:7b:94:87:04:80,2462,-83
1369607946,dc:7b:94:87:08:8f,5745,-77
1369607946,dc:7b:94:87:0b:73,2412,-67
1369607946,dc:7b:94:87:0c:df,5200,-73
1369607946,dc:7b:94:87:11:de,5220,-78
1369607946,dc:7b:94:87:12:03,2437,-77
1369607946,dc:7b:94:87:15:30,2412,-76
1369607946,dc:7b:94:87:2e:8f,5805,-70
1369607946,dc:7b:94:87:4e:b3,2462,-68

1369608423,d0:57:4c:08:19:b2,2462,-80
1369608423,d0:57:4c:08:1a:ef,5200,-92
1369608423,d0:57:4c:08:48:ef,5200,-83
1369608423,d0:57:4c:08:80:92,2412,-83
1369608423,d0:57:4c:57:54:b3,2412,-80
1369608423,dc:7b:94:87:01:20,2437,-60
1369608423,dc:7b:94:87:04:81,2462,-88
1369608423,dc:7b:94:87:08:8f,5745,-70
1369608423,dc:7b:94:87:0b:71,2412,-72
1369608423,dc:7b:94:87:0c:df,5200,-73
1369608423,dc:7b:94:87:12:01,2437,-86
1369608423,dc:7b:94:87:15:32,2412,-83
1369608423,dc:7b:94:87:2e:8f,5805,-81

1369608949,dc:7b:94:87:05:bf,5180,-78
1369608949,dc:7b:94:87:13:4f,5200,-62
1369608949,dc:7b:94:87:97:cf,5240,-76

1369608965,1c:17:d3:fc:e6:02,2412,-86
1369608965,ac:a0:16:cb:41:df,5200,-90
1369608965,d0:57:4c:57:48:93,2462,-78
1369608965,dc:7b:94:87:28:13,2412,-78

1369608976,00:22:6b:83:35:bd,2437,-84
1369608976,18:33:9d:71:e7:c1,2462,-77
1369608976,1c:17:d3:fc:e6:02,2412,-86
1369608976,ac:a0:16:cb:41:df,5200,-90
1369608976,b8:be:bf:14:7c:30,2462,-89
1369608976,d0:57:4c:57:48:93,2462,-78
1369608976,dc:7b:94:87:00:50,2412,-85
1369608976,dc:7b:94:87:28:13,2412,-78

1369609024,00:1b:63:2a:d1:55,2457,-86
1369609024,00:22:6b:83:35:bd,2437,-84
1369609024,18:33:9d:71:e7:c1,2462,-77
1369609024,1c:17:d3:fc:e6:02,2412,-78
1369609024,1c:17:d3:fc:ea:2f,5765,-90
1369609024,1c:17:d3:fd:92:2f,5785,-80
1369609024,b8:be:bf:14:7c:30,2462,-84
1369609024,b8:be:bf:14:7d:c3,2412,-77
1369609024,d0:57:4c:57:48:90,2462,-84
1369609024,dc:7b:94:87:00:50,2412,-85
1369609024,dc:7b:94:87:25:a3,2462,-81
1369609024,dc:7b:94:87:28:15,2412,-69

1369609044,00:1b:63:2a:d1:55,2457,-86
1369609044,1c:17:d3:fc:e6:02,2412,-78
1369609044,1c:17:d3:fc:ea:2f,5765,-90
1369609044,1c:17:d3:fd:92:2f,5785,-80
1369609044,b8:be:bf:14:7c:30,2462,-84
1369609044,b8:be:bf:14:7d:c3,2412,-77
1369609044,dc:7b:94:87:25:a3,2462,-81

1369609059,18:33:9d:71:e7:c0,2462,-80
1369609059,1c:17:d3:fc:e6:01,2412,-81
1369609059,1c:17:d3:fd:69:fc,5805,-76
1369609059,b8:be:bf:14:7c:32,2462,-87
1369609059,b8:be:bf:14:7d:c3,2412,-79
1369609059,b8:be:bf:45:7f:90,2462,-83
1369609059,b8:be:bf:45:8c:d1,2412,-81
1369609059,dc:7b:94:87:0c:b2,2437,-75
1369609059,dc:7b:94:87:0d:a2,2462,-82
1369609059,dc:7b:94:87:25:a3,2462,-80
1369609059,dc:7b:94:87:42:fd,5745,-88
1369609059,dc:7b:94:87:a4:70,2412,-89

1369609090,18:33:9d:71:e7:c0,2462,-80
1369609090,b8:be:bf:45:7f:90,2462,-74
1369609090,dc:7b:94:87:0c:bc,5745,-73
1369609090,dc:7b:94:87:0d:a0,2462,-78
1369609090,dc:7b:94:87:25:a3,2462,-83
1369609090,dc:7b:94:87:42:fe,5745,-90

1369609197,18:33:9d:71:e7:c4,2462,-82
1369609197,ac:a0:16:ca:62:b3,2437,-70
1369609197,b8:be:bf:45:7f:90,2462,-74
1369609197,dc:7b:94:87:0c:bc,5745,-73
1369609197,dc:7b:94:87:0d:a0,2462,-78
1369609197,dc:7b:94:87:42:fe,5745,-90

1369609213,dc:7b:94:87:29:b2,2462,-87

1369609228,d0:57:4c:57:58:0f,5745,-74
1369609228,dc:7b:94:87:26:d0,2412,-81
1369609228,dc:7b:94:87:29:b2,2462,-87
1369609228,dc:7b:94:87:43:90,2412,-74

1369609251,d0:57:4c:57:58:0f,5745,-74
1369609251,dc:7b:94:87:26:d0,2412,-81
1369609251,dc:7b:94:87:29:b2,2462,-87
1369609251,dc:7b:94:87:43:90,2412,-74

1369609266,d0:57:4c:57:58:01,2437,-76
1369609266,dc:7b:94:87:21:f0,2462,-90
1369609266,dc:7b:94:87:26:d0,2412,-84

1369609485,dc:7b:94:87:26:d0,2412,-84
1369609485,dc:7b:94:87:29:bf,5180,-86
1369609485,dc:7b:94:87:46:f3,2412,-82

1369609496,d0:57:4c:57:58:0f,5745,-83
1369609496,dc:7b:94:87:29:bf,5180,-86
1369609496,dc:7b:94:87:46:f3,2412,-90

1369609510,1c:17:d3:fd:54:6e,5805,-89
1369609510,ac:a0:16:ca:62:b3,2437,-74
1369609510,d0:57:4c:57:58:0f,5745,-83
1369609510,dc:7b:94:87:46:f3,2412,-90

1369609586,02:29:59:3d:ab:3c,2437,-82
1369609586,1c:17:d3:fd:54:6e,5805,-89
1369609586,ac:a0:16:ca:62:b3,2437,-74
1369609586,dc:7b:94:87:54:d0,2437,-83

1369609623,02:29:59:3d:ab:3c,2437,-82
1369609623,ac:a0:16:ca:62:b2,2437,-83
1369609623,dc:7b:94:87:54:d0,2437,-83

1369609638,1c:17:d3:fc:ea:63,2462,-84
1369609638,20:aa:4b:ce:0d:26,2412,0
1369609638,68:94:23:56:b3:5b,2437,-89
1369609638,d0:57:4c:08:51:cb,5240,-89
1369609638,dc:7b:94:86:fd:a3,2462,-80
1369609638,dc:7b:94:87:30:22,2437,-86
1369609638,dc:7b:94:87:50:20,2437,-79

1369609654,00:15:6d:9e:64:b6,5745,-83
1369609654,00:1f:f3:c1:c7:36,2412,-82
1369609654,1c:17:d3:fc:ea:63,2462,-68
1369609654,20:aa:4b:ce:0d:26,2412,-71
1369609654,68:94:23:56:b3:5b,2437,-89
1369609654,d0:57:4c:08:51:cb,5240,-89
1369609654,d0:57:4c:57:4a:6c,5745,-77
1369609654,dc:7b:94:86:fd:a3,2462,-80
1369609654,dc:7b:94:87:26:03,2412,-87
1369609654,dc:7b:94:87:28:15,2412,-82
1369609654,dc:7b:94:87:30:22,2437,-86
1369609654,dc:7b:94:87:50:20,2437,-79
1369609654,dc:7b:94:87:57:e0,2462,-89
1369609654,dc:7b:94:87:ad:81,2412,-82

1369609673,00:15:6d:9e:64:b6,5745,-83
1369609673,00:1f:f3:c1:c7:36,2412,-80
1369609673,1c:17:d3:fc:ea:63,2462,-68
1369609673,20:aa:4b:ce:0d:26,2412,-80
1369609673,68:94:23:56:b3:5b,2437,-89
1369609673,d0:57:4c:08:51:cb,5240,-89
1369609673,d0:57:4c:57:4a:6c,5745,-77
1369609673,dc:7b:94:86:fd:a3,2462,-80
1369609673,dc:7b:94:87:26:01,2412,-88
1369609673,dc:7b:94:87:26:03,2412,-87
1369609673,dc:7b:94:87:28:15,2412,-82
1369609673,dc:7b:94:87:28:64,2437,-84
1369609673,dc:7b:94:87:30:22,2437,-86
1369609673,dc:7b:94:87:50:20,2437,-79
1369609673,dc:7b:94:87:50:21,2437,-82
1369609673,dc:7b:94:87:57:e0,2462,-89
1369609673,dc:7b:94:87:ad:81,2412,-79

1369609698,00:1f:f3:c1:c7:36,2412,-75
1369609698,00:25:9c:46:22:5b,2437,-84
1369609698,68:94:23:56:b3:5b,2437,-86
1369609698,dc:7b:94:86:fd:a2,2462,-82
1369609698,dc:7b:94:87:28:14,2412,-83
1369609698,dc:7b:94:87:2e:60,2437,-80
1369609698,dc:7b:94:87:30:22,2437,-80
1369609698,dc:7b:94:87:86:42,2462,-86
1369609698,dc:7b:94:87:a2:22,2412,-83
1369609698,dc:7b:94:87:ad:81,2412,-76

1369609719,00:1f:f3:c1:c7:36,2412,-76
1369609719,00:25:9c:46:22:5b,2437,-84
1369609719,68:94:23:56:b3:5b,2437,-86
1369609719,dc:7b:94:86:fd:a2,2462,-82
1369609719,dc:7b:94:87:26:00,2412,-76
1369609719,dc:7b:94:87:28:14,2412,-83
1369609719,dc:7b:94:87:2e:60,2437,-80
1369609719,dc:7b:94:87:30:22,2437,-80
1369609719,dc:7b:94:87:86:42,2462,-86
1369609719,dc:7b:94:87:a2:22,2412,-83
1369609719,dc:7b:94:87:ad:81,2412,-76

1369609735,00:1f:f3:c1:c7:36,2412,-88
1369609735,18:33:9d:71:e7:c5,2462,-87
1369609735,1c:17:d3:fc:ef:b3,2412,-84
1369609735,28:cf:da:b0:5c:e1,2437,-72
1369609735,70:56:81:82:d6:0d,2437,-78
1369609735,d0:57:4c:57:42:9e,5745,-90
1369609735,d0:57:4c:57:49:3e,5200,-87
1369609735,dc:7b:94:87:26:00,2412,-76
1369609735,f8:1e:df:ff:15:fb,2437,-83

1369609760,00:1f:f3:c1:c7:36,2412,-88
1369609760,00:25:bc:88:5b:6d,2427,-81
1369609760,00:40:96:55:2f:1f,2462,-83
1369609760,10:9a:dd:8d:66:6f,2457,-91
1369609760,18:33:9d:71:e7:c5,2462,-87
1369609760,1c:17:d3:fc:d5:6f,5745,-87
1369609760,1c:17:d3:fc:ef:b3,2412,-84
1369609760,1c:17:d3:fc:ef:bc,5765,-91
1369609760,1c:17:d3:fd:0d:13,2437,-81
1369609760,1c:17:d3:fd:ab:6e,5765,-84
1369609760,28:cf:da:b0:5c:e1,2437,-72
1369609760,5c:50:15:1c:67:81,2462,-89
1369609760,70:56:81:82:d6:0d,2437,-78
1369609760,70:73:cb:ba:00:1d,2462,-89
1369609760,8e:a9:05:12:34:f9,2437,-82
1369609760,ac:a0:16:ca:5a:3c,5745,-90
1369609760,ac:a0:16:ca:a5:62,2462,-82
1369609760,ac:a0:16:ca:c7:11,2462,-86
1369609760,d0:57:4c:57:42:9e,5745,-90
1369609760,d0:57:4c:57:45:02,2462,-88
1369609760,d0:57:4c:57:49:3e,5200,-87
1369609760,dc:7b:94:86:ff:73,2412,-85
1369609760,dc:7b:94:87:26:00,2412,-76
1369609760,dc:7b:94:87:38:1d,5805,-89
1369609760,dc:7b:94:87:6b:a3,2412,-83
1369609760,f8:1e:df:ff:15:fb,2437,-83

1369610824,1c:17:d3:fd:0d:10,2437,-89
1369610824,74:44:01:96:50:66,2447,0
1369610824,8e:a9:05:12:34:f9,2437,-70
1369610824,ac:a0:16:ca:a4:7c,5200,-86
1369610824,ac:a0:16:ca:c7:13,2462,-73
1369610824,d0:57:4c:57:46:0f,5745,-71
1369610824,d0:57:4c:57:48:d0,2462,-73
1369610824,dc:7b:94:87:38:1c,5805,-79
1369610824,dc:7b:94:87:93:b3,2462,-89

1369611582,1c:17:d3:fd:0d:10,2437,-89
1369611582,1c:17:d3:fd:8d:f0,2437,-87
1369611582,5c:96:9d:64:5d:e1,2462,-92
1369611582,74:44:01:96:50:66,2447,-44
1369611582,8e:a9:05:12:34:f9,2437,-70
1369611582,ac:a0:16:ca:a3:0c,5220,-90
1369611582,ac:a0:16:ca:a4:70,2462,-81
1369611582,ac:a0:16:ca:c7:13,2462,-73
1369611582,d0:57:4c:56:58:bf,5220,-91
1369611582,d0:57:4c:57:46:0f,5745,-71
1369611582,d0:57:4c:57:48:d0,2462,-73
1369611582,dc:7b:94:87:38:1c,5805,-79
1369611582,dc:7b:94:87:93:b1,2462,-89

1369612022,1c:17:d3:fd:8d:f0,2437,-87
1369612022,5c:96:9d:64:5d:e1,2462,-92
1369612022,74:44:01:96:50:66,2447,-44
1369612022,ac:a0:16:ca:a3:0d,5220,-88
1369612022,ac:a0:16:ca:a4:70,2462,-81
1369612022,d0:57:4c:56:58:bf,5220,-91
1369612022,d0:57:4c:57:46:0f,5745,-71
1369612022,d0:57:4c:57:48:d1,2462,-85
1369612022,dc:7b:94:87:38:10,2437,-87

1369612649,1c:17:d3:fd:8d:fe,5200,-85
1369612649,74:44:01:96:50:66,2447,-8
1369612649,ac:a0:16:ca:a3:0f,5220,-90
1369612649,ac:a0:16:ca:a4:7f,5200,-83
1369612649,d0:57:4c:08:85:7f,5785,-89
1369612649,d0:57:4c:56:58:b2,2462,-87
1369612649,d0:57:4c:57:00:21,2412,-76
1369612649,d0:57:4c:57:46:0f,5745,-73
1369612649,d0:57:4c:57:48:df,5220,-80

1369612934,00:26:18:9f:c0:c9,2437,-84
1369612934,1c:17:d3:fd:8d:ff,5200,-87
1369612934,74:44:01:96:50:66,2447,-60
1369612934,ac:a0:16:ca:a3:0f,5220,-88
1369612934,ac:a0:16:ca:a4:7f,5200,-83
1369612934,d0:57:4c:08:85:7f,5785,-89
1369612934,d0:57:4c:56:58:b2,2462,-87
1369612934,d0:57:4c:57:00:20,2412,-74
1369612934,d0:57:4c:57:46:0f,5745,-65
1369612934,d0:57:4c:57:48:df,5220,-83

1369613219,00:26:18:9f:c0:c9,2437,-87
1369613219,1c:17:d3:fd:8d:ff,5200,-87
1369613219,74:44:01:96:50:66,2447,-61
1369613219,ac:a0:16:ca:a3:0f,5220,-88
1369613219,ac:a0:16:ca:a4:7f,5200,-83
1369613219,d0:57:4c:08:85:70,2412,-89
1369613219,d0:57:4c:56:58:b2,2462,-87
1369613219,d0:57:4c:57:00:20,2412,-74
1369613219,d0:57:4c:57:46:0f,5745,-68
1369613219,d0:57:4c:57:48:df,5220,-83

1369614422,1c:17:d3:fd:8d:fc,5200,-89
1369614422,74:44:01:96:50:66,2447,0
1369614422,ac:a0:16:ca:a4:7f,5200,-80
1369614422,d0:57:4c:56:58:bf,5220,-88
1369614422,d0:57:4c:57:46:0f,5745,-74
1369614422,d0:57:4c:57:48:dc,5220,-81

1369615622,1c:17:d3:fd:8d:fe,5200,-91
1369615622,74:44:01:96:50:68,5220,-79
1369615622,8e:a9:05:12:34:f9,2437,-89
1369615622,ac:a0:16:ca:a4:7f,5200,-89
1369615622,d0:57:4c:56:58:bf,5220,-92
1369615622,d0:57:4c:57:46:0f,5745,-68
1369615622,d0:57:4c:57:48:df,5220,-78

1369616822,74:44:01:96:50:68,5220,-76
1369616822,ac:a0:16:ca:a3:0f,5220,-92
1369616822,ac:a0:16:ca:a4:7f,5200,-83
1369616822,d0:57:4c:57:00:20,2412,-72
1369616822,d0:57:4c:57:46:0f,5745,-77
1369616822,d0:57:4c:57:48:dc,5220,-78

1369618023,00:26:18:9f:c0:c9,2437,-84
1369618023,1c:17:d3:fd:8d:f0,2437,-83
1369618023,2c:b0:5d:9e:26:6b,2447,-80
1369618023,74:44:01:96:50:68,5220,-84
1369618023,8e:a9:05:12:34:f9,2437,-88
1369618023,ac:a0:16:ca:a3:02,2412,-84
1369618023,ac:a0:16:ca:a4:7f,5200,-88
1369618023,d0:57:4c:56:58:b0,2462,-86
1369618023,d0:57:4c:57:00:20,2412,-76
1369618023,d0:57:4c:57:46:00,2437,-71
1369618023,d0:57:4c:57:48:df,5220,-79

1369618203,00:26:18:9f:c0:c9,2437,-82
1369618203,1c:17:d3:fd:8d:f0,2437,-86
1369618203,2c:b0:5d:9e:26:6b,2447,-79
1369618203,74:44:01:96:50:68,5220,-76
1369618203,8e:a9:05:12:34:f9,2437,-88
1369618203,ac:a0:16:ca:a3:02,2412,-87
1369618203,ac:a0:16:ca:a4:7f,5200,-84
1369618203,d0:57:4c:08:85:7f,5785,-91
1369618203,d0:57:4c:56:58:b0,2462,-85
1369618203,d0:57:4c:57:00:20,2412,-76
1369618203,d0:57:4c:57:46:00,2437,-71
1369618203,d0:57:4c:57:48:df,5220,-78

1369619222,1c:17:d3:fd:8d:fc,5200,-90
1369619222,2c:b0:5d:9e:26:6b,2447,-82
1369619222,74:44:01:96:50:68,5220,-81
1369619222,ac:a0:16:ca:a3:00,2412,-85
1369619222,ac:a0:16:ca:a4:7f,5200,-89
1369619222,d0:57:4c:57:00:20,2412,-75
1369619222,d0:57:4c:57:46:00,2437,-71
1369619222,d0:57:4c:57:48:dc,5220,-82

1369620147,00:26:18:9f:c0:c9,2437,-82
1369620147,1c:17:d3:fd:8d:ff,5200,-92
1369620147,74:44:01:96:50:66,2447,-57
1369620147,8e:a9:05:12:34:f9,2437,-91
1369620147,ac:a0:16:ca:a3:03,2412,-83
1369620147,ac:a0:16:ca:a4:7e,5200,-89
1369620147,d0:57:4c:56:58:bf,5220,-94
1369620147,d0:57:4c:57:00:23,2412,-76
1369620147,d0:57:4c:57:46:00,2437,-71
1369620147,d0:57:4c:57:48:df,5220,-82

1369620422,00:26:18:9f:c0:c9,2437,-84
1369620422,1c:17:d3:fd:8d:ff,5200,-92
1369620422,74:44:01:96:50:66,2447,-57
1369620422,8e:a9:05:12:34:f9,2437,-91
1369620422,ac:a0:16:ca:a3:00,2412,-83
